model,duel,chain,draw,source,destination,rate
prior,ENS+/RN+,0,1137,LR,NON_EXPRIMES,0.09193129465491853
prior,ENS+/RN+,0,1137,DVD,ENS+,0.7442848680646632
prior,ENS+/RN+,0,1137,DVD,RN+,0.1365889656051155
prior,ENS+/RN+,0,1137,DVD,NON_EXPRIMES,0.11912616633022144
prior,ENS+/RN+,0,1138,NFP+,ENS+,0.9445342698722302
prior,ENS+/RN+,0,1138,NFP+,RN+,0.02029460920669537
prior,ENS+/RN+,0,1138,NFP+,NON_EXPRIMES,0.03517112092107435
prior,ENS+/RN+,0,1138,LR,ENS+,0.52616424180701
prior,ENS+/RN+,0,1138,LR,RN+,0.24335416666257975
prior,ENS+/RN+,0,1138,LR,NON_EXPRIMES,0.23048159153041028
prior,ENS+/RN+,0,1138,DVD,ENS+,0.5545263223663183
prior,ENS+/RN+,0,1138,DVD,RN+,0.3669923591319966
prior,ENS+/RN+,0,1138,DVD,NON_EXPRIMES,0.07848131850168522
prior,ENS+/RN+,0,1139,NFP+,ENS+,0.7724428176760356
prior,ENS+/RN+,0,1139,NFP+,RN+,0.17534580676322686
prior,ENS+/RN+,0,1139,NFP+,NON_EXPRIMES,0.05221137556073765
prior,ENS+/RN+,0,1139,LR,ENS+,0.937512775859712
prior,ENS+/RN+,0,1139,LR,RN+,0.004358573953285365
prior,ENS+/RN+,0,1139,LR,NON_EXPRIMES,0.05812865018700257
prior,ENS+/RN+,0,1139,DVD,ENS+,0.8824227943639724
prior,ENS+/RN+,0,1139,DVD,RN+,0.07598021687484095
prior,ENS+/RN+,0,1139,DVD,NON_EXPRIMES,0.041596988761186615
prior,ENS+/RN+,0,1140,NFP+,ENS+,0.9264202627531741
prior,ENS+/RN+,0,1140,NFP+,RN+,0.0015961395708085713
prior,ENS+/RN+,0,1140,NFP+,NON_EXPRIMES,0.07198359767601753
prior,ENS+/RN+,0,1140,LR,ENS+,0.7351936125162744
prior,ENS+/RN+,0,1140,LR,RN+,0.0793243579368475
prior,ENS+/RN+,0,1140,LR,NON_EXPRIMES,0.18548202954687804
prior,ENS+/RN+,0,1140,DVD,ENS+,0.9111712148135418
prior,ENS+/RN+,0,1140,DVD,RN+,0.00004743280546527843
prior,ENS+/RN+,0,1140,DVD,NON_EXPRIMES,0.08878135238099295
prior,ENS+/RN+,0,1141,NFP+,ENS+,0.7355603937485591
prior,ENS+/RN+,0,1141,NFP+,RN+,0.15904049186741376
prior,ENS+/RN+,0,1141,NFP+,NON_EXPRIMES,0.10539911438402709
prior,ENS+/RN+,0,1141,LR,ENS+,0.42487441191355485
prior,ENS+/RN+,0,1141,LR,RN+,0.17689284857936505
prior,ENS+/RN+,0,1141,LR,NON_EXPRIMES,0.3982327395070799
prior,ENS+/RN+,0,1141,DVD,ENS+,0.8729501128281034
prior,ENS+/RN+,0,1141,DVD,RN+,0.007950504850391244
prior,ENS+/RN+,0,1141,DVD,NON_EXPRIMES,0.11909938232150544
prior,ENS+/RN+,0,1142,NFP+,ENS+,0.8839032456020268
prior,ENS+/RN+,0,1142,NFP+,RN+,0.006501230280604381
prior,ENS+/RN+,0,1142,NFP+,NON_EXPRIMES,0.10959552411736904
prior,ENS+/RN+,0,1142,LR,ENS+,0.8968914093767072
prior,ENS+/RN+,0,1142,LR,RN+,0.026097705720333552
prior,ENS+/RN+,0,1142,LR,NON_EXPRIMES,0.07701088490295949
prior,ENS+/RN+,0,1142,DVD,ENS+,0.8433009121607378
prior,ENS+/RN+,0,1142,DVD,RN+,0.031866440419644225
prior,ENS+/RN+,0,1142,DVD,NON_EXPRIMES,0.12483264741961775
prior,ENS+/RN+,0,1143,NFP+,ENS+,0.9002884162882806
prior,ENS+/RN+,0,1143,NFP+,RN+,0.05000041730416521
prior,ENS+/RN+,0,1143,NFP+,NON_EXPRIMES,0.049711166407554346
prior,ENS+/RN+,0,1143,LR,ENS+,0.6272698264941811
prior,ENS+/RN+,0,1143,LR,RN+,0.29559794273396267
prior,ENS+/RN+,0,1143,LR,NON_EXPRIMES,0.0771322307718564
prior,ENS+/RN+,0,1143,DVD,ENS+,0.5856639298192587
prior,ENS+/RN+,0,1143,DVD,RN+,0.039495927800252933
prior,ENS+/RN+,0,1143,DVD,NON_EXPRIMES,0.37484014238048846
prior,ENS+/RN+,0,1144,NFP+,ENS+,0.9053576885856259
prior,ENS+/RN+,0,1144,NFP+,RN+,0.09222416930850177
prior,ENS+/RN+,0,1144,NFP+,NON_EXPRIMES,0.002418142105872322
prior,ENS+/RN+,0,1144,LR,ENS+,0.7582162368971984
prior,ENS+/RN+,0,1144,LR,RN+,0.19765966014148556
prior,ENS+/RN+,0,1144,LR,NON_EXPRIMES,0.04412410296131595
prior,ENS+/RN+,0,1144,DVD,ENS+,0.6726215690380531
prior,ENS+/RN+,0,1144,DVD,RN+,0.11389301234330479
prior,ENS+/RN+,0,1144,DVD,NON_EXPRIMES,0.21348541861864218
prior,ENS+/RN+,0,1145,NFP+,ENS+,0.688101934921401
prior,ENS+/RN+,0,1145,NFP+,RN+,0.1838953281675667
prior,ENS+/RN+,0,1145,NFP+,NON_EXPRIMES,0.12800273691103253
prior,ENS+/RN+,0,1145,LR,ENS+,0.4955218496929877
prior,ENS+/RN+,0,1145,LR,RN+,0.3585321687188161
prior,ENS+/RN+,0,1145,LR,NON_EXPRIMES,0.14594598158819633
prior,ENS+/RN+,0,1145,DVD,ENS+,0.6015272170834476
prior,ENS+/RN+,0,1145,DVD,RN+,0.3069538708414723
prior,ENS+/RN+,0,1145,DVD,NON_EXPRIMES,0.09151891207508007
prior,ENS+/RN+,0,1146,NFP+,ENS+,0.5861683154010073
prior,ENS+/RN+,0,1146,NFP+,RN+,0.14810054349094753
prior,ENS+/RN+,0,1146,NFP+,NON_EXPRIMES,0.265731141108045
prior,ENS+/RN+,0,1146,LR,ENS+,0.7735121077453913
prior,ENS+/RN+,0,1146,LR,RN+,0.05452858165884476
prior,ENS+/RN+,0,1146,LR,NON_EXPRIMES,0.17195931059576405
prior,ENS+/RN+,0,1146,DVD,ENS+,0.5265392850103415
prior,ENS+/RN+,0,1146,DVD,RN+,0.017551142746287805
prior,ENS+/RN+,0,1146,DVD,NON_EXPRIMES,0.4559095722433707
prior,ENS+/RN+,0,1147,NFP+,ENS+,0.7094167896430308
prior,ENS+/RN+,0,1147,NFP+,RN+,0.1983295609813743
prior,ENS+/RN+,0,1147,NFP+,NON_EXPRIMES,0.09225364937559491
prior,ENS+/RN+,0,1147,LR,ENS+,0.664038178098333
prior,ENS+/RN+,0,1147,LR,RN+,0.1187544535618628
prior,ENS+/RN+,0,1147,LR,NON_EXPRIMES,0.21720736833980409
prior,ENS+/RN+,0,1147,DVD,ENS+,0.48403496430679394
prior,ENS+/RN+,0,1147,DVD,RN+,0.12056973167256871
prior,ENS+/RN+,0,1147,DVD,NON_EXPRIMES,0.3953953040206375
prior,ENS+/RN+,0,1148,NFP+,ENS+,0.8866497220345297
prior,ENS+/RN+,0,1148,NFP+,RN+,0.09416160172450962
prior,ENS+/RN+,0,1148,NFP+,NON_EXPRIMES,0.019188676240960618
prior,ENS+/RN+,0,1148,LR,ENS+,0.8136304624051316
prior,ENS+/RN+,0,1148,LR,RN+,0.09341670092886337
prior,ENS+/RN+,0,1148,LR,NON_EXPRIMES,0.09295283666600478
prior,ENS+/RN+,0,1148,DVD,ENS+,0.7145435322594502
prior,ENS+/RN+,0,1148,DVD,RN+,0.1358134105685308
prior,ENS+/RN+,0,1148,DVD,NON_EXPRIMES,0.149643057172019
prior,ENS+/RN+,0,1149,NFP+,ENS+,0.7346533015804333
prior,ENS+/RN+,0,1149,NFP+,RN+,0.09667141748370553
prior,ENS+/RN+,0,1149,NFP+,NON_EXPRIMES,0.1686752809358611
prior,ENS+/RN+,0,1149,LR,ENS+,0.6013233821697886
prior,ENS+/RN+,0,1149,LR,RN+,0.23364071893223992
prior,ENS+/RN+,0,1149,LR,NON_EXPRIMES,0.16503589889797146
prior,ENS+/RN+,0,1149,DVD,ENS+,0.39772906449098755
prior,ENS+/RN+,0,1149,DVD,RN+,0.2910533275381522
prior,ENS+/RN+,0,1149,DVD,NON_EXPRIMES,0.31121760797086023
prior,ENS+/RN+,0,1150,NFP+,ENS+,0.7815435826981812
prior,ENS+/RN+,0,1150,NFP+,RN+,0.015579535429185522
prior,ENS+/RN+,0,1150,NFP+,NON_EXPRIMES,0.20287688187263325
prior,ENS+/RN+,0,1150,LR,ENS+,0.4151226079648362
prior,ENS+/RN+,0,1150,LR,RN+,0.31588227721877793
prior,ENS+/RN+,0,1150,LR,NON_EXPRIMES,0.2689951148163859
prior,ENS+/RN+,0,1150,DVD,ENS+,0.5155342162072151
prior,ENS+/RN+,0,1150,DVD,RN+,0.05362626732195359
prior,ENS+/RN+,0,1150,DVD,NON_EXPRIMES,0.4308395164708313
prior,ENS+/RN+,0,1151,NFP+,ENS+,0.8539081712344719
prior,ENS+/RN+,0,1151,NFP+,RN+,0.08982967002191566
prior,ENS+/RN+,0,1151,NFP+,NON_EXPRIMES,0.056262158743612185
prior,ENS+/RN+,0,1151,LR,ENS+,0.712790677008877
prior,ENS+/RN+,0,1151,LR,RN+,0.26337469669401126
prior,ENS+/RN+,0,1151,LR,NON_EXPRIMES,0.023834626297111573
prior,ENS+/RN+,0,1151,DVD,ENS+,0.9093496408055236
prior,ENS+/RN+,0,1151,DVD,RN+,0.005730591755993719
prior,ENS+/RN+,0,1151,DVD,NON_EXPRIMES,0.08491976743848252
prior,ENS+/RN+,0,1152,NFP+,ENS+,0.6284871307851282
prior,ENS+/RN+,0,1152,NFP+,RN+,0.1024020197279039
prior,ENS+/RN+,0,1152,NFP+,NON_EXPRIMES,0.26911084948696806
prior,ENS+/RN+,0,1152,LR,ENS+,0.8541048868136802
prior,ENS+/RN+,0,1152,LR,RN+,0.10598992957057893
prior,ENS+/RN+,0,1152,LR,NON_EXPRIMES,0.039905183615740684
prior,ENS+/RN+,0,1152,DVD,ENS+,0.47244037225761804
prior,ENS+/RN+,0,1152,DVD,RN+,0.3572027481633929
prior,ENS+/RN+,0,1152,DVD,NON_EXPRIMES,0.1703568795789891
prior,ENS+/RN+,0,1153,NFP+,ENS+,0.7060482191244828
prior,ENS+/RN+,0,1153,NFP+,RN+,0.24452074971815918
prior,ENS+/RN+,0,1153,NFP+,NON_EXPRIMES,0.04943103115735826
prior,ENS+/RN+,0,1153,LR,ENS+,0.6606250207432774
prior,ENS+/RN+,0,1153,LR,RN+,0.13100510818206526
prior,ENS+/RN+,0,1153,LR,NON_EXPRIMES,0.20836987107465735
prior,ENS+/RN+,0,1153,DVD,ENS+,0.45008207362658953
prior,ENS+/RN+,0,1153,DVD,RN+,0.3212072184644186
prior,ENS+/RN+,0,1153,DVD,NON_EXPRIMES,0.22871070790899195
prior,ENS+/RN+,0,1154,NFP+,ENS+,0.8920972177158992
prior,ENS+/RN+,0,1154,NFP+,RN+,0.0537642870429321
prior,ENS+/RN+,0,1154,NFP+,NON_EXPRIMES,0.05413849524116878
prior,ENS+/RN+,0,1154,LR,ENS+,0.47726153645318015
prior,ENS+/RN+,0,1154,LR,RN+,0.2894979664372555
prior,ENS+/RN+,0,1154,LR,NON_EXPRIMES,0.23324049710956443
prior,ENS+/RN+,0,1154,DVD,ENS+,0.7229653894790625
prior,ENS+/RN+,0,1154,DVD,RN+,0.2260313790250884
prior,ENS+/RN+,0,1154,DVD,NON_EXPRIMES,0.05100323149584909
prior,ENS+/RN+,0,1155,NFP+,ENS+,0.9663431811784956
prior,ENS+/RN+,0,1155,NFP+,RN+,0.011714736635752131
prior,ENS+/RN+,0,1155,NFP+,NON_EXPRIMES,0.02194208218575204
prior,ENS+/RN+,0,1155,LR,ENS+,0.7182778133511357
prior,ENS+/RN+,0,1155,LR,RN+,0.2551192633245981
prior,ENS+/RN+,0,1155,LR,NON_EXPRIMES,0.02660292332426613
prior,ENS+/RN+,0,1155,DVD,ENS+,0.5990195732284606
prior,ENS+/RN+,0,1155,DVD,RN+,0.3175334448338055
prior,ENS+/RN+,0,1155,DVD,NON_EXPRIMES,0.08344698193773412
prior,ENS+/RN+,0,1156,NFP+,ENS+,0.7249364241210111
prior,ENS+/RN+,0,1156,NFP+,RN+,0.15294460223862288
prior,ENS+/RN+,0,1156,NFP+,NON_EXPRIMES,0.122118973640366
prior,ENS+/RN+,0,1156,LR,ENS+,0.5911780913935876
prior,ENS+/RN+,0,1156,LR,RN+,0.1264952720837883
prior,ENS+/RN+,0,1156,LR,NON_EXPRIMES,0.2823266365226242
prior,ENS+/RN+,0,1156,DVD,ENS+,0.7307159866797888
prior,ENS+/RN+,0,1156,DVD,RN+,0.21917455701739239
prior,ENS+/RN+,0,1156,DVD,NON_EXPRIMES,0.050109456302818864
prior,ENS+/RN+,0,1157,NFP+,ENS+,0.8269361638630474
prior,ENS+/RN+,0,1157,NFP+,RN+,0.1693408840459235
prior,ENS+/RN+,0,1157,NFP+,NON_EXPRIMES,0.003722952091029488
prior,ENS+/RN+,0,1157,LR,ENS+,0.6803669880829789
prior,ENS+/RN+,0,1157,LR,RN+,0.016698108630073177
prior,ENS+/RN+,0,1157,LR,NON_EXPRIMES,0.3029349032869478
prior,ENS+/RN+,0,1157,DVD,ENS+,0.6147531104343253
prior,ENS+/RN+,0,1157,DVD,RN+,0.28395847808876956
prior,ENS+/RN+,0,1157,DVD,NON_EXPRIMES,0.10128841147690508
prior,ENS+/RN+,0,1158,NFP+,ENS+,0.9150764973923574
prior,ENS+/RN+,0,1158,NFP+,RN+,0.00353587664059394
prior,ENS+/RN+,0,1158,NFP+,NON_EXPRIMES,0.08138762596704854
prior,ENS+/RN+,0,1158,LR,ENS+,0.7011796040895487
prior,ENS+/RN+,0,1158,LR,RN+,0.13714207397820152
prior,ENS+/RN+,0,1158,LR,NON_EXPRIMES,0.16167832193224974
prior,ENS+/RN+,0,1158,DVD,ENS+,0.9566228825683869
prior,ENS+/RN+,0,1158,DVD,RN+,0.013484121225318514
prior,ENS+/RN+,0,1158,DVD,NON_EXPRIMES,0.029892996206294493
prior,ENS+/RN+,0,1159,NFP+,ENS+,0.9911195734153293
prior,ENS+/RN+,0,1159,NFP+,RN+,0.008869909416309009
prior,ENS+/RN+,0,1159,NFP+,NON_EXPRIMES,0.000010517168361469493
prior,ENS+/RN+,0,1159,LR,ENS+,0.7916836289028887
prior,ENS+/RN+,0,1159,LR,RN+,0.15882018402752904
prior,ENS+/RN+,0,1159,LR,NON_EXPRIMES,0.04949618706958245
prior,ENS+/RN+,0,1159,DVD,ENS+,0.9264163437116353
prior,ENS+/RN+,0,1159,DVD,RN+,0.05320302267846898
prior,ENS+/RN+,0,1159,DVD,NON_EXPRIMES,0.02038063360989593
prior,ENS+/RN+,0,1160,NFP+,ENS+,0.8252674957053503
prior,ENS+/RN+,0,1160,NFP+,RN+,0.14151980372375486
prior,ENS+/RN+,0,1160,NFP+,NON_EXPRIMES,0.033212700570894704
prior,ENS+/RN+,0,1160,LR,ENS+,0.5946643056652031
prior,ENS+/RN+,0,1160,LR,RN+,0.16849481993129073
prior,ENS+/RN+,0,1160,LR,NON_EXPRIMES,0.2368408744035061
prior,ENS+/RN+,0,1160,DVD,ENS+,0.7952019159181499
prior,ENS+/RN+,0,1160,DVD,RN+,0.03172598076861445
prior,ENS+/RN+,0,1160,DVD,NON_EXPRIMES,0.17307210331323564
prior,ENS+/RN+,0,1161,NFP+,ENS+,0.6664004075544162
prior,ENS+/RN+,0,1161,NFP+,RN+,0.12711746678135052
prior,ENS+/RN+,0,1161,NFP+,NON_EXPRIMES,0.2064821256642332
prior,ENS+/RN+,0,1161,LR,ENS+,0.46076217178215584
prior,ENS+/RN+,0,1161,LR,RN+,0.38908053475563165
prior,ENS+/RN+,0,1161,LR,NON_EXPRIMES,0.1501572934622125
prior,ENS+/RN+,0,1161,DVD,ENS+,0.6278572404444983
prior,ENS+/RN+,0,1161,DVD,RN+,0.16836535953340334
prior,ENS+/RN+,0,1161,DVD,NON_EXPRIMES,0.2037774000220984
prior,ENS+/RN+,0,1162,NFP+,ENS+,0.7944798049153831
prior,ENS+/RN+,0,1162,NFP+,RN+,0.12744365531141413
prior,ENS+/RN+,0,1162,NFP+,NON_EXPRIMES,0.07807653977320285
prior,ENS+/RN+,0,1162,LR,ENS+,0.3908614736800824
prior,ENS+/RN+,0,1162,LR,RN+,0.36223982978886216
prior,ENS+/RN+,0,1162,LR,NON_EXPRIMES,0.24689869653105542
prior,ENS+/RN+,0,1162,DVD,ENS+,0.43334395949537247
prior,ENS+/RN+,0,1162,DVD,RN+,0.282282638324558
prior,ENS+/RN+,0,1162,DVD,NON_EXPRIMES,0.2843734021800695
prior,ENS+/RN+,0,1163,NFP+,ENS+,0.5938332293185461
prior,ENS+/RN+,0,1163,NFP+,RN+,0.216834732239883
prior,ENS+/RN+,0,1163,NFP+,NON_EXPRIMES,0.18933203844157093
prior,ENS+/RN+,0,1163,LR,ENS+,0.8200120511347416
prior,ENS+/RN+,0,1163,LR,RN+,0.027804355400439157
prior,ENS+/RN+,0,1163,LR,NON_EXPRIMES,0.1521835934648193
prior,ENS+/RN+,0,1163,DVD,ENS+,0.6382353541553363
prior,ENS+/RN+,0,1163,DVD,RN+,0.0221769940926428
prior,ENS+/RN+,0,1163,DVD,NON_EXPRIMES,0.339587651752021
prior,ENS+/RN+,0,1164,NFP+,ENS+,0.7127119858254983
prior,ENS+/RN+,0,1164,NFP+,RN+,0.04021888730841339
prior,ENS+/RN+,0,1164,NFP+,NON_EXPRIMES,0.24706912686608812
prior,ENS+/RN+,0,1164,LR,ENS+,0.530447907896193
prior,ENS+/RN+,0,1164,LR,RN+,0.24724550937933432
prior,ENS+/RN+,0,1164,LR,NON_EXPRIMES,0.2223065827244726
prior,ENS+/RN+,0,1164,DVD,ENS+,0.605678697699679
prior,ENS+/RN+,0,1164,DVD,RN+,0.044078837384300316
prior,ENS+/RN+,0,1164,DVD,NON_EXPRIMES,0.35024246491602085
prior,ENS+/RN+,0,1165,NFP+,ENS+,0.9109985675397737
prior,ENS+/RN+,0,1165,NFP+,RN+,0.04005496853051658
prior,ENS+/RN+,0,1165,NFP+,NON_EXPRIMES,0.04894646392970972
prior,ENS+/RN+,0,1165,LR,ENS+,0.8210311188177857
prior,ENS+/RN+,0,1165,LR,RN+,0.000732106538901506
prior,ENS+/RN+,0,1165,LR,NON_EXPRIMES,0.1782367746433128
prior,ENS+/RN+,0,1165,DVD,ENS+,0.4479240158632118
prior,ENS+/RN+,0,1165,DVD,RN+,0.33386465029327506
prior,ENS+/RN+,0,1165,DVD,NON_EXPRIMES,0.21821133384351318
prior,ENS+/RN+,0,1166,NFP+,ENS+,0.9662978111490341
prior,ENS+/RN+,0,1166,NFP+,RN+,0.03060669025458816
prior,ENS+/RN+,0,1166,NFP+,NON_EXPRIMES,0.003095498596377504
prior,ENS+/RN+,0,1166,LR,ENS+,0.7051723509298775
prior,ENS+/RN+,0,1166,LR,RN+,0.08067038312471214
prior,ENS+/RN+,0,1166,LR,NON_EXPRIMES,0.21415726594541046
prior,ENS+/RN+,0,1166,DVD,ENS+,0.6084089638143843
prior,ENS+/RN+,0,1166,DVD,RN+,0.29740497416357103
prior,ENS+/RN+,0,1166,DVD,NON_EXPRIMES,0.09418606202204474
prior,ENS+/RN+,0,1167,NFP+,ENS+,0.61465969280213
prior,ENS+/RN+,0,1167,NFP+,RN+,0.2366030984781919
prior,ENS+/RN+,0,1167,NFP+,NON_EXPRIMES,0.14873720871967833
prior,ENS+/RN+,0,1167,LR,ENS+,0.8790551960049925
prior,ENS+/RN+,0,1167,LR,RN+,0.037665832417295556
prior,ENS+/RN+,0,1167,LR,NON_EXPRIMES,0.0832789715777121
prior,ENS+/RN+,0,1167,DVD,ENS+,0.7999217818936198
prior,ENS+/RN+,0,1167,DVD,RN+,0.12319570769765419
prior,ENS+/RN+,0,1167,DVD,NON_EXPRIMES,0.07688251040872601
prior,ENS+/RN+,0,1168,NFP+,ENS+,0.7723104722647622
prior,ENS+/RN+,0,1168,NFP+,RN+,0.0007627520970270175
prior,ENS+/RN+,0,1168,NFP+,NON_EXPRIMES,0.22692677563821045
prior,ENS+/RN+,0,1168,LR,ENS+,0.6738037205616756
prior,ENS+/RN+,0,1168,LR,RN+,0.26055436636813517
prior,ENS+/RN+,0,1168,LR,NON_EXPRIMES,0.06564191307018928
prior,ENS+/RN+,0,1168,DVD,ENS+,0.5751431336880992
prior,ENS+/RN+,0,1168,DVD,RN+,0.23728999181728835
prior,ENS+/RN+,0,1168,DVD,NON_EXPRIMES,0.18756687449461235
prior,ENS+/RN+,0,1169,NFP+,ENS+,0.6937063466368782
prior,ENS+/RN+,0,1169,NFP+,RN+,0.04447137297655641
prior,ENS+/RN+,0,1169,NFP+,NON_EXPRIMES,0.26182228038656546
prior,ENS+/RN+,0,1169,LR,ENS+,0.8009828761346183
prior,ENS+/RN+,0,1169,LR,RN+,0.12493251226512622
prior,ENS+/RN+,0,1169,LR,NON_EXPRIMES,0.07408461160025553
prior,ENS+/RN+,0,1169,DVD,ENS+,0.7263025168404174
prior,ENS+/RN+,0,1169,DVD,RN+,0.23387452816017948
prior,ENS+/RN+,0,1169,DVD,NON_EXPRIMES,0.03982295499940326
prior,ENS+/RN+,0,1170,NFP+,ENS+,0.772721392584207
prior,ENS+/RN+,0,1170,NFP+,RN+,0.14128365643105076
prior,ENS+/RN+,0,1170,NFP+,NON_EXPRIMES,0.08599495098474227
prior,ENS+/RN+,0,1170,LR,ENS+,0.5744314441926202
prior,ENS+/RN+,0,1170,LR,RN+,0.4139402523221331
prior,ENS+/RN+,0,1170,LR,NON_EXPRIMES,0.011628303485246818
prior,ENS+/RN+,0,1170,DVD,ENS+,0.6416986918426287
prior,ENS+/RN+,0,1170,DVD,RN+,0.004160663276637353
prior,ENS+/RN+,0,1170,DVD,NON_EXPRIMES,0.354140644880734
prior,ENS+/RN+,0,1171,NFP+,ENS+,0.8929400922856298
prior,ENS+/RN+,0,1171,NFP+,RN+,0.012538691295052199
prior,ENS+/RN+,0,1171,NFP+,NON_EXPRIMES,0.09452121641931793
prior,ENS+/RN+,0,1171,LR,ENS+,0.6776675206408956
prior,ENS+/RN+,0,1171,LR,RN+,0.016343001800747586
prior,ENS+/RN+,0,1171,LR,NON_EXPRIMES,0.30598947755835665
prior,ENS+/RN+,0,1171,DVD,ENS+,0.7605146442144295
prior,ENS+/RN+,0,1171,DVD,RN+,0.14245014561985464
prior,ENS+/RN+,0,1171,DVD,NON_EXPRIMES,0.09703521016571579
prior,ENS+/RN+,0,1172,NFP+,ENS+,0.6710460202006536
prior,ENS+/RN+,0,1172,NFP+,RN+,0.08358223993542836
prior,ENS+/RN+,0,1172,NFP+,NON_EXPRIMES,0.24537173986391805
prior,ENS+/RN+,0,1172,LR,ENS+,0.5848810457019792
prior,ENS+/RN+,0,1172,LR,RN+,0.35746197633133
prior,ENS+/RN+,0,1172,LR,NON_EXPRIMES,0.057656977966690816
prior,ENS+/RN+,0,1172,DVD,ENS+,0.7140651670352253
prior,ENS+/RN+,0,1172,DVD,RN+,0.21716099036645578
prior,ENS+/RN+,0,1172,DVD,NON_EXPRIMES,0.06877384259831902
prior,ENS+/RN+,0,1173,NFP+,ENS+,0.7668444713361047
prior,ENS+/RN+,0,1173,NFP+,RN+,0.0947471669658411
prior,ENS+/RN+,0,1173,NFP+,NON_EXPRIMES,0.13840836169805426
prior,ENS+/RN+,0,1173,LR,ENS+,0.7594833493266225
prior,ENS+/RN+,0,1173,LR,RN+,0.15379937592223036
prior,ENS+/RN+,0,1173,LR,NON_EXPRIMES,0.08671727475114699
prior,ENS+/RN+,0,1173,DVD,ENS+,0.5316960600100152
prior,ENS+/RN+,0,1173,DVD,RN+,0.3345561839540366
prior,ENS+/RN+,0,1173,DVD,NON_EXPRIMES,0.13374775603594816
prior,ENS+/RN+,0,1174,NFP+,ENS+,0.6477267309821397
prior,ENS+/RN+,0,1174,NFP+,RN+,0.01564338532804451
prior,ENS+/RN+,0,1174,NFP+,NON_EXPRIMES,0.3366298836898159
prior,ENS+/RN+,0,1174,LR,ENS+,0.43228727323870686
prior,ENS+/RN+,0,1174,LR,RN+,0.24096871780807616
prior,ENS+/RN+,0,1174,LR,NON_EXPRIMES,0.3267440089532168
prior,ENS+/RN+,0,1174,DVD,ENS+,0.9728647424262518
prior,ENS+/RN+,0,1174,DVD,RN+,0.015117264928379219
prior,ENS+/RN+,0,1174,DVD,NON_EXPRIMES,0.012017992645368951
prior,ENS+/RN+,0,1175,NFP+,ENS+,0.5160993572205758
prior,ENS+/RN+,0,1175,NFP+,RN+,0.3085583798592154
prior,ENS+/RN+,0,1175,NFP+,NON_EXPRIMES,0.17534226292020902
prior,ENS+/RN+,0,1175,LR,ENS+,0.727475741719894
prior,ENS+/RN+,0,1175,LR,RN+,0.20826726920219782
prior,ENS+/RN+,0,1175,LR,NON_EXPRIMES,0.0642569890779082
prior,ENS+/RN+,0,1175,DVD,ENS+,0.6197882061440952
prior,ENS+/RN+,0,1175,DVD,RN+,0.3562788024873278
prior,ENS+/RN+,0,1175,DVD,NON_EXPRIMES,0.023932991368577128
prior,ENS+/RN+,0,1176,NFP+,ENS+,0.8204747830448487
prior,ENS+/RN+,0,1176,NFP+,RN+,0.13965072049712354
prior,ENS+/RN+,0,1176,NFP+,NON_EXPRIMES,0.03987449645802794
prior,ENS+/RN+,0,1176,LR,ENS+,0.6507821665136292
prior,ENS+/RN+,0,1176,LR,RN+,0.2440339549655722
prior,ENS+/RN+,0,1176,LR,NON_EXPRIMES,0.10518387852079845
prior,ENS+/RN+,0,1176,DVD,ENS+,0.7172849966458883
prior,ENS+/RN+,0,1176,DVD,RN+,0.1761831166786733
prior,ENS+/RN+,0,1176,DVD,NON_EXPRIMES,0.10653188667543836
prior,ENS+/RN+,0,1177,NFP+,ENS+,0.6630960071455725
prior,ENS+/RN+,0,1177,NFP+,RN+,0.23481897246144864
prior,ENS+/RN+,0,1177,NFP+,NON_EXPRIMES,0.1020850203929789
prior,ENS+/RN+,0,1177,LR,ENS+,0.5751381497780299
prior,ENS+/RN+,0,1177,LR,RN+,0.20920857195205503
prior,ENS+/RN+,0,1177,LR,NON_EXPRIMES,0.21565327826991476
prior,ENS+/RN+,0,1177,DVD,ENS+,0.41296314869083034
prior,ENS+/RN+,0,1177,DVD,RN+,0.29772846625791216
prior,ENS+/RN+,0,1177,DVD,NON_EXPRIMES,0.2893083850512576
prior,ENS+/RN+,0,1178,NFP+,ENS+,0.9940651364688685
prior,ENS+/RN+,0,1178,NFP+,RN+,0.005427947837193148
prior,ENS+/RN+,0,1178,NFP+,NON_EXPRIMES,0.0005069156939383573
prior,ENS+/RN+,0,1178,LR,ENS+,0.5361788584780983
prior,ENS+/RN+,0,1178,LR,RN+,0.42405794712800765
prior,ENS+/RN+,0,1178,LR,NON_EXPRIMES,0.03976319439389394
prior,ENS+/RN+,0,1178,DVD,ENS+,0.7896562238842718
prior,ENS+/RN+,0,1178,DVD,RN+,0.2072992228364199
prior,ENS+/RN+,0,1178,DVD,NON_EXPRIMES,0.0030445532793082577
prior,ENS+/RN+,0,1179,NFP+,ENS+,0.8295075620616295
prior,ENS+/RN+,0,1179,NFP+,RN+,0.1522433474589348
prior,ENS+/RN+,0,1179,NFP+,NON_EXPRIMES,0.018249090479436143
prior,ENS+/RN+,0,1179,LR,ENS+,0.5847883565061269
prior,ENS+/RN+,0,1179,LR,RN+,0.15243608414812856
prior,ENS+/RN+,0,1179,LR,NON_EXPRIMES,0.26277555934574454
prior,ENS+/RN+,0,1179,DVD,ENS+,0.6463274528236193
prior,ENS+/RN+,0,1179,DVD,RN+,0.04951583370985629
